Date,Country,City,Specification,count,min,max,median,varience,Outcome
05-10-2019,IN,Kolkata,pressure,97,997.8,1010,1008,31.21,1
05-10-2019,IN,Kolkata,wind-speed,112,0,5.1,0.9,9.29,1
05-10-2019,IN,Kolkata,temperature,120,25.5,32.5,27.1,43.95,1
05-10-2019,IN,Kolkata,pm10,85,38,102,66,1979.04,1
05-10-2019,IN,Kolkata,humidity,120,57.9,100,88,1224.22,1
05-10-2019,IN,Kolkata,no2,95,5,46.4,11.2,1033.01,1
05-10-2019,IN,Kolkata,co,95,1.6,27,4.6,319.23,1
05-10-2019,IN,Kolkata,pm10,85,38,102,66,1979.04,1
05-10-2019,IN,Kolkata,humidity,120,57.9,100,88,1224.22,1
05-10-2019,IN,Kolkata,o3,95,1.7,35.2,9.4,790.23,1
05-10-2019,IN,Kolkata,pm25,109,80,179,128,7545.17,1
05-10-2019,IN,Kolkata,pressure,97,997.8,1010,1008,31.21,1
05-10-2019,IN,Kolkata,wind-speed,112,0,5.1,0.9,9.29,1
05-10-2019,IN,Kolkata,dew,102,24.5,29,26,14.54,1
05-10-2019,IN,Kolkata,temperature,120,25.5,32.5,27.1,43.95,1
05-10-2019,IN,Kolkata,so2,95,1.2,13.4,2.7,83.09,1
05-10-2019,IN,Kolkata,no2,95,5,46.4,11.2,1033.01,1
06-10-2019,IN,Kolkata,pm25,96,80,176,149,6077.88,1
06-10-2019,IN,Kolkata,dew,99,25,28,27,14.93,1
06-10-2019,IN,Kolkata,co,76,1.8,22.2,5.8,237.35,1
06-10-2019,IN,Kolkata,o3,76,1.7,44.7,7.1,1096.57,1
06-10-2019,IN,Kolkata,so2,76,1,17.1,2.6,74.66,1
06-10-2019,IN,Kolkata,pressure,96,1006,1012,1009,21.79,1
06-10-2019,IN,Kolkata,wind-speed,91,0,3.5,1,7.96,1
06-10-2019,IN,Kolkata,temperature,110,26,34,27.4,59.43,1
06-10-2019,IN,Kolkata,pm10,72,52,101,72,2047.42,1
06-10-2019,IN,Kolkata,humidity,98,49.6,99,85.5,1465.94,1
06-10-2019,IN,Kolkata,no2,76,5,37.4,10.4,754.84,1
06-10-2019,IN,Kolkata,co,76,1.8,22.2,5.8,237.35,1
06-10-2019,IN,Kolkata,pm10,72,52,101,72,2047.42,1
06-10-2019,IN,Kolkata,humidity,98,49.6,99,85.5,1465.94,1
06-10-2019,IN,Kolkata,o3,76,1.7,44.7,7.1,1096.57,1
06-10-2019,IN,Kolkata,pm25,96,80,176,149,6077.88,1
06-10-2019,IN,Kolkata,pressure,96,1006,1012,1009,21.79,1
06-10-2019,IN,Kolkata,wind-speed,91,0,3.5,1,7.96,1
06-10-2019,IN,Kolkata,dew,99,25,28,27,14.93,1
06-10-2019,IN,Kolkata,temperature,110,26,34,27.4,59.43,1
06-10-2019,IN,Kolkata,so2,76,1,17.1,2.6,74.66,1
06-10-2019,IN,Kolkata,no2,76,5,37.4,10.4,754.84,1
07-10-2019,IN,Kolkata,co,40,2.2,16.4,4.5,92.28,1
07-10-2019,IN,Kolkata,pm10,40,38,83,65,1358.74,1
07-10-2019,IN,Kolkata,humidity,64,70.2,94,85.5,452.64,1
07-10-2019,IN,Kolkata,o3,40,2.3,27.1,11.1,555.38,1
07-10-2019,IN,Kolkata,pm25,64,68,171,132,7360.39,1
07-10-2019,IN,Kolkata,pressure,107,1007.5,1012,1009.5,18.27,1
07-10-2019,IN,Kolkata,wind-speed,61,0,3.8,1.8,9.8,1
07-10-2019,IN,Kolkata,dew,108,24,26,25,3.95,1
07-10-2019,IN,Kolkata,temperature,88,25,28.6,26.5,9.34,1
07-10-2019,IN,Kolkata,so2,40,1.3,3.7,2.9,3.92,1
07-10-2019,IN,Kolkata,no2,40,5,29.2,6.6,306.26,1
08-10-2019,IN,Kolkata,co,71,0.3,13.2,3.4,149.32,1
08-10-2019,IN,Kolkata,pm10,71,18,89,54,3771.94,1
08-10-2019,IN,Kolkata,humidity,96,60.7,99,83.2,1311.83,1
08-10-2019,IN,Kolkata,o3,71,2.2,20.7,10.4,363.05,1
08-10-2019,IN,Kolkata,pm25,95,21,166,87,16034.4,1
08-10-2019,IN,Kolkata,pressure,120,1007.5,1012.5,1010,21.01,1
08-10-2019,IN,Kolkata,wind-speed,91,0,4.6,1.1,12.58,1
08-10-2019,IN,Kolkata,dew,111,23,27,25,17.43,1
08-10-2019,IN,Kolkata,temperature,96,24,31.5,26.5,56.56,1
08-10-2019,IN,Kolkata,so2,71,1.1,3.1,2,3.29,1
08-10-2019,IN,Kolkata,no2,71,3.3,23.5,6.4,320.03,1
09-10-2019,IN,Kolkata,co,93,0.9,11.9,3.5,91.12,1
09-10-2019,IN,Kolkata,pm10,93,12,52,31,781.84,1
09-10-2019,IN,Kolkata,humidity,118,78.4,100,94.3,230.24,1
09-10-2019,IN,Kolkata,o3,94,2.3,18.7,8.3,152.43,1
09-10-2019,IN,Kolkata,pm25,114,13,104,57,3785.51,1
09-10-2019,IN,Kolkata,pressure,120,1008,1013,1010,17.92,1
09-10-2019,IN,Kolkata,wind-speed,114,0,3.3,0.9,6.48,1
09-10-2019,IN,Kolkata,dew,102,22,25,23,5.54,1
09-10-2019,IN,Kolkata,temperature,118,23,27.7,24,13.37,1
09-10-2019,IN,Kolkata,so2,94,1,4,1.8,6.31,1
09-10-2019,IN,Kolkata,no2,94,4.7,17.6,8.3,126.1,1
10-10-2019,IN,Kolkata,co,75,1.5,27.5,5,263.1,1
10-10-2019,IN,Kolkata,pm10,73,3,120,40,2660.3,1
10-10-2019,IN,Kolkata,humidity,99,66.1,99,89.1,1099.91,1
10-10-2019,IN,Kolkata,o3,73,0.2,20,5.8,225.66,1
10-10-2019,IN,Kolkata,pm25,97,4,181,66,10815.9,1
10-10-2019,IN,Kolkata,pressure,120,1007.5,1011,1009,9.48,1
10-10-2019,IN,Kolkata,wind-speed,93,0,3.3,1.1,7.06,1
10-10-2019,IN,Kolkata,dew,93,23,27,24,15.21,1
10-10-2019,IN,Kolkata,temperature,107,23.7,30.6,25.9,40.46,1
10-10-2019,IN,Kolkata,so2,73,1.1,9.1,2.1,36.89,1
10-10-2019,IN,Kolkata,no2,75,4,32.8,8.2,386.74,1
11-10-2019,IN,Kolkata,co,72,1.5,35.8,7,735.13,1
11-10-2019,IN,Kolkata,pm10,72,33,121,66,4663.63,1
11-10-2019,IN,Kolkata,humidity,96,54.4,98.9,82.6,1993.94,1
11-10-2019,IN,Kolkata,o3,72,0.1,30.6,6,947.67,1
11-10-2019,IN,Kolkata,pm25,81,63,187,145,10225,1
11-10-2019,IN,Kolkata,pressure,120,1007.5,1012,1009,13.29,1
11-10-2019,IN,Kolkata,wind-speed,83,0,4.1,0.5,9.55,1
11-10-2019,IN,Kolkata,dew,108,22.5,26,25,10.96,1
11-10-2019,IN,Kolkata,temperature,120,24,32.2,26.8,71.84,1
11-10-2019,IN,Kolkata,so2,72,0.5,10.1,2.3,59.86,1
11-10-2019,IN,Kolkata,no2,72,4.2,51.8,8.8,1057.19,1
12-10-2019,IN,Kolkata,co,81,0.5,36.7,8.3,747.29,1
12-10-2019,IN,Kolkata,pm10,81,48,156,78,7567,1
12-10-2019,IN,Kolkata,humidity,105,48.2,99,79.5,2616.32,1
12-10-2019,IN,Kolkata,o3,81,0.1,38.8,7.2,1378.05,1
12-10-2019,IN,Kolkata,pm25,95,82,196,155,8811.01,1
12-10-2019,IN,Kolkata,pressure,120,1008,1013,1010,20.79,1
12-10-2019,IN,Kolkata,wind-speed,93,0,3,0.5,4.63,1
12-10-2019,IN,Kolkata,dew,114,23,27,25,11.08,1
12-10-2019,IN,Kolkata,temperature,118,24,32.7,27.6,80.27,1
12-10-2019,IN,Kolkata,so2,81,0.4,10.6,1.9,29.26,1
12-10-2019,IN,Kolkata,no2,81,5.1,49.1,12.1,1207.91,1
13-10-2019,IN,Kolkata,co,72,2,33.9,5.8,307.78,1
13-10-2019,IN,Kolkata,pm10,72,64,274,94,10852.6,1
13-10-2019,IN,Kolkata,humidity,96,53.7,98.9,76.5,1624.36,1
13-10-2019,IN,Kolkata,o3,72,1.1,39.8,14.3,1435.8,1
13-10-2019,IN,Kolkata,pm25,96,135,197,165,1717.68,1
13-10-2019,IN,Kolkata,pressure,120,1008,1013,1010.5,16.37,1
13-10-2019,IN,Kolkata,wind-speed,93,0,3,0.6,6.72,1
13-10-2019,IN,Kolkata,dew,105,24,26.5,25.5,6.18,1
13-10-2019,IN,Kolkata,temperature,120,24,32.4,27.3,51.68,1
13-10-2019,IN,Kolkata,so2,72,1.1,36.3,4.4,443.97,1
13-10-2019,IN,Kolkata,no2,72,4.6,43.3,8.7,1069.35,1
14-10-2019,IN,Kolkata,co,87,2.1,21.9,5.8,162.39,1
14-10-2019,IN,Kolkata,pm10,86,8,209,88,11656.9,1
14-10-2019,IN,Kolkata,humidity,111,41.5,98.4,73.5,2714.37,1
14-10-2019,IN,Kolkata,o3,87,1.1,64.4,18.3,2394.88,1
14-10-2019,IN,Kolkata,pm25,108,122,224,165,2621.22,1
14-10-2019,IN,Kolkata,pressure,120,1009,1014,1012,17.08,1
14-10-2019,IN,Kolkata,wind-speed,103,0,11.3,0.9,17.51,1
14-10-2019,IN,Kolkata,dew,111,22,25,24,9.04,1
14-10-2019,IN,Kolkata,temperature,111,23.2,32.9,27,80.98,1
14-10-2019,IN,Kolkata,so2,87,1.2,55.2,4.3,602.96,1
14-10-2019,IN,Kolkata,no2,86,5.5,46.2,10.5,1069.6,1
15-10-2019,IN,Kolkata,co,73,1.6,20.7,6.5,212.23,1
15-10-2019,IN,Kolkata,pm10,73,68,185,85,10232,1
15-10-2019,IN,Kolkata,humidity,97,36.8,98.8,70.1,3123.19,1
15-10-2019,IN,Kolkata,o3,73,1,61.7,13.5,2903.44,1
15-10-2019,IN,Kolkata,pm25,97,117,216,162,3428.39,1
15-10-2019,IN,Kolkata,pressure,109,1010,1014,1012,11.94,1
15-10-2019,IN,Kolkata,wind-speed,87,0,3.7,1,9.8,1
15-10-2019,IN,Kolkata,dew,105,22,25,23,6.52,1
15-10-2019,IN,Kolkata,temperature,98,23.6,33.4,27.8,89.99,1
15-10-2019,IN,Kolkata,so2,72,1.4,17.6,4.7,148.57,1
15-10-2019,IN,Kolkata,no2,72,6.1,50.1,10.9,1619.02,1
16-10-2019,IN,Kolkata,co,69,2.5,18.1,7.4,216.43,1
16-10-2019,IN,Kolkata,pm10,66,57,157,88,6465.3,1
16-10-2019,IN,Kolkata,humidity,93,52.9,98.9,79,1671.24,1
16-10-2019,IN,Kolkata,o3,69,1,45.2,10.8,1491.85,1
16-10-2019,IN,Kolkata,pm25,90,78,193,160,6773.07,1
16-10-2019,IN,Kolkata,pressure,96,1010,1014.5,1012.5,13.19,1
16-10-2019,IN,Kolkata,wind-speed,84,0,4.1,0.4,9.75,1
16-10-2019,IN,Kolkata,dew,84,23,26,24,6.52,1
16-10-2019,IN,Kolkata,temperature,93,23.6,32.1,26.2,65.62,1
16-10-2019,IN,Kolkata,so2,67,0.7,19.2,2.9,105.7,1
16-10-2019,IN,Kolkata,no2,69,5.9,45.7,12.8,1232.37,1
17-10-2019,IN,Kolkata,co,71,3,37.3,9.3,463.31,1
17-10-2019,IN,Kolkata,pm10,72,53,273,86,18321,1
17-10-2019,IN,Kolkata,humidity,96,61,98.9,88,1002.32,1
17-10-2019,IN,Kolkata,o3,72,0.9,45.2,4.7,1103.12,1
17-10-2019,IN,Kolkata,pm25,95,78,244,159,13181,1
17-10-2019,IN,Kolkata,pressure,96,1010,1014.5,1012,17.4,1
17-10-2019,IN,Kolkata,wind-speed,84,0,3.1,0.2,8.01,1
17-10-2019,IN,Kolkata,dew,84,24,27.5,25,16.56,1
17-10-2019,IN,Kolkata,temperature,96,24.1,32.5,25.6,51.61,1
17-10-2019,IN,Kolkata,so2,72,1.2,36.8,4,573.52,1
17-10-2019,IN,Kolkata,no2,70,6,46.8,17.7,1354.96,1
18-10-2019,IN,Kolkata,co,61,2,48.9,9.5,1114.29,1
18-10-2019,IN,Kolkata,pm10,61,57,207,97,17552.5,1
18-10-2019,IN,Kolkata,humidity,84,51.9,98.9,80.6,1894.17,1
18-10-2019,IN,Kolkata,o3,61,0.9,33.6,4.9,1374.11,1
18-10-2019,IN,Kolkata,pm25,85,91,258,173,11713.9,1
18-10-2019,IN,Kolkata,pressure,87,1010,1014.5,1012,18.92,1
18-10-2019,IN,Kolkata,wind-speed,76,0,2.5,0.7,6.49,1
18-10-2019,IN,Kolkata,dew,83,23,27,26,14.21,1
18-10-2019,IN,Kolkata,temperature,87,23.9,33.5,28,91.74,1
18-10-2019,IN,Kolkata,so2,61,1.4,25,5.3,296.53,1
18-10-2019,IN,Kolkata,no2,61,6.2,80.3,12.9,2838.24,1
19-10-2019,IN,Kolkata,co,48,2.9,49.1,9.2,1343.63,1
19-10-2019,IN,Kolkata,pm10,47,56,541,97,92756.8,1
19-10-2019,IN,Kolkata,humidity,72,45.3,98.9,77.5,2609.49,1
19-10-2019,IN,Kolkata,o3,48,1.4,39.3,7.9,1346.46,1
19-10-2019,IN,Kolkata,pm25,72,97,377,161,30333.2,1
19-10-2019,IN,Kolkata,pressure,96,1010,1015,1012,19.57,1
19-10-2019,IN,Kolkata,wind-speed,62,0,3,1.4,9.64,1
19-10-2019,IN,Kolkata,dew,90,24,27,25,11.05,1
19-10-2019,IN,Kolkata,temperature,96,24.9,34,28.6,87.92,1
19-10-2019,IN,Kolkata,so2,48,1.1,15.1,2.3,93.02,1
19-10-2019,IN,Kolkata,no2,48,6.2,51.8,7,2074.6,1
20-10-2019,IN,Kolkata,co,48,3.3,21.7,8.4,258.77,1
20-10-2019,IN,Kolkata,pm10,48,64,763,92,174551,1
20-10-2019,IN,Kolkata,humidity,72,49.4,98.9,75.3,1954.47,1
20-10-2019,IN,Kolkata,o3,48,1.5,40.5,12.5,1503.67,1
20-10-2019,IN,Kolkata,pm25,72,137,217,162,3038.21,1
20-10-2019,IN,Kolkata,pressure,120,1009.5,1014.5,1012,20.57,1
20-10-2019,IN,Kolkata,wind-speed,69,0,3,1.5,8.64,1
20-10-2019,IN,Kolkata,dew,111,23,26.5,25,7.95,1
20-10-2019,IN,Kolkata,temperature,96,25,33.5,28,69.94,1
20-10-2019,IN,Kolkata,so2,48,1.2,16.7,2.6,99.19,1
20-10-2019,IN,Kolkata,no2,48,6.2,53.4,6.9,2121.57,1
21-10-2019,IN,Kolkata,co,48,4,24.5,9.6,247.17,1
21-10-2019,IN,Kolkata,pm10,48,81,177,111,7899.64,1
21-10-2019,IN,Kolkata,humidity,72,60.7,98.8,80.6,1358.57,1
21-10-2019,IN,Kolkata,o3,48,1.3,44,9.5,1592.42,1
21-10-2019,IN,Kolkata,pm25,70,161,226,178,2587.91,1
21-10-2019,IN,Kolkata,pressure,120,1008,1013,1010,25.47,1
21-10-2019,IN,Kolkata,wind-speed,69,0,3.5,1.8,12.76,1
21-10-2019,IN,Kolkata,dew,108,24,27,25.5,7.3,1
21-10-2019,IN,Kolkata,temperature,96,24.6,32.7,27.5,61.88,1
21-10-2019,IN,Kolkata,so2,48,1.4,24,4.6,263.24,1
21-10-2019,IN,Kolkata,no2,47,6.3,41.4,7,1191.68,1
22-10-2019,IN,Kolkata,co,71,2.3,38.5,6,544.97,1
22-10-2019,IN,Kolkata,pm10,70,63,181,93,4739.02,1
22-10-2019,IN,Kolkata,humidity,96,50.8,98.5,74.3,1756.52,1
22-10-2019,IN,Kolkata,o3,71,1.5,42.8,13.2,1824.18,1
22-10-2019,IN,Kolkata,pm25,87,119,201,165,1851.51,1
22-10-2019,IN,Kolkata,pressure,120,1007,1011.5,1008.5,15.04,1
22-10-2019,IN,Kolkata,wind-speed,87,0,3.1,0.3,10.02,1
22-10-2019,IN,Kolkata,dew,107,24,26,24.5,3.95,1
22-10-2019,IN,Kolkata,temperature,120,24.7,32.6,27.8,60.04,1
22-10-2019,IN,Kolkata,so2,71,1.6,23.4,6.4,198.23,1
22-10-2019,IN,Kolkata,no2,66,6,59.6,11.6,1847.04,1
23-10-2019,IN,Kolkata,co,78,2.9,39.6,6.3,609.37,1
23-10-2019,IN,Kolkata,pm10,77,8,441,119,48394.9,1
23-10-2019,IN,Kolkata,humidity,101,56.6,99,85.5,1578.45,1
23-10-2019,IN,Kolkata,o3,78,1.8,46.6,10.2,1158.15,1
23-10-2019,IN,Kolkata,pm25,101,156,284,184,6768.34,1
23-10-2019,IN,Kolkata,pressure,115,1006,1011,1009,18.38,1
23-10-2019,IN,Kolkata,wind-speed,95,0,3.6,1.2,6.77,1
23-10-2019,IN,Kolkata,dew,100,22,26,24,14.82,1
23-10-2019,IN,Kolkata,temperature,101,23,32,26.2,54.52,1
23-10-2019,IN,Kolkata,so2,55,1.8,42.8,5.7,753.3,1
23-10-2019,IN,Kolkata,no2,73,6.5,51.7,11.2,1150.35,1
24-10-2019,IN,Kolkata,co,71,0.7,17.8,3.4,106.89,1
24-10-2019,IN,Kolkata,pm10,69,33,81,62,1431.04,1
24-10-2019,IN,Kolkata,humidity,84,85.3,99,93.1,138.8,1
24-10-2019,IN,Kolkata,o3,71,4.4,25.9,12.3,231.36,1
24-10-2019,IN,Kolkata,pm25,82,75,176,141,7187.21,1
24-10-2019,IN,Kolkata,pressure,108,1009,1013,1010,14.57,1
24-10-2019,IN,Kolkata,wind-speed,83,0.1,3.6,1.6,5.24,1
24-10-2019,IN,Kolkata,dew,64,20,22,22,5.26,1
24-10-2019,IN,Kolkata,temperature,84,20,23.7,23,6.6,1
24-10-2019,IN,Kolkata,so2,47,1.2,6.8,2.7,16.91,1
24-10-2019,IN,Kolkata,no2,71,5.8,23.1,7.6,222.45,1
25-10-2019,IN,Kolkata,co,72,1,6.7,3.3,17.38,1
25-10-2019,IN,Kolkata,pm10,71,10,70,32,2070.68,1
25-10-2019,IN,Kolkata,humidity,72,87.6,99.1,95,109.24,1
25-10-2019,IN,Kolkata,o3,72,1.9,23.3,9.6,216.76,1
25-10-2019,IN,Kolkata,pm25,71,26,163,74,8645.4,1
25-10-2019,IN,Kolkata,pressure,96,1007,1011,1009,15.58,1
25-10-2019,IN,Kolkata,wind-speed,72,0,4.3,1.5,8.41,1
25-10-2019,IN,Kolkata,dew,84,19.5,23,21,15.07,1
25-10-2019,IN,Kolkata,temperature,72,20,24.2,22,18.9,1
25-10-2019,IN,Kolkata,so2,48,1.1,7.1,3.5,12.4,1
25-10-2019,IN,Kolkata,no2,72,4.6,16.7,8.3,114.53,1
26-10-2019,IN,Kolkata,co,94,1.6,19.3,4.6,134.07,1
26-10-2019,IN,Kolkata,pm10,90,21,119,40,5441.57,1
26-10-2019,IN,Kolkata,humidity,95,75.8,99,92,482.7,1
26-10-2019,IN,Kolkata,o3,94,0.9,18.3,6.4,154.93,1
26-10-2019,IN,Kolkata,pm25,90,44,175,90,12853.4,1
26-10-2019,IN,Kolkata,pressure,96,1009,1013,1010,14.84,1
26-10-2019,IN,Kolkata,wind-speed,95,0,2.7,0.7,4.71,1
26-10-2019,IN,Kolkata,dew,94,20,25,22,24.84,1
26-10-2019,IN,Kolkata,temperature,95,21,26.5,23,20.97,1
26-10-2019,IN,Kolkata,so2,70,1.5,29.8,4.8,320.61,1
26-10-2019,IN,Kolkata,no2,94,5.6,28.6,10.3,296.54,1
27-10-2019,IN,Kolkata,co,96,1.7,24.1,5.2,197.19,1
27-10-2019,IN,Kolkata,pm10,93,36,863,70,149085,1
27-10-2019,IN,Kolkata,humidity,96,55.7,99,81.3,1939.88,1
27-10-2019,IN,Kolkata,o3,96,0.8,35.3,5.3,883.23,1
27-10-2019,IN,Kolkata,pm25,93,55,663,154,110101,1
27-10-2019,IN,Kolkata,pressure,96,1009.5,1013.5,1011.5,12.91,1
27-10-2019,IN,Kolkata,wind-speed,96,0,3.2,0.5,6.47,1
27-10-2019,IN,Kolkata,dew,91,21,24,22.5,9.63,1
27-10-2019,IN,Kolkata,temperature,96,21.5,30.3,24.2,69.12,1
27-10-2019,IN,Kolkata,so2,72,1.4,32.5,4.7,423.12,1
27-10-2019,IN,Kolkata,no2,96,5.1,28.5,8.5,476.54,1
28-10-2019,IN,Kolkata,co,96,1.1,18.7,4.9,98.67,1
28-10-2019,IN,Kolkata,pm10,87,50,579,79,139913,1
28-10-2019,IN,Kolkata,humidity,96,47,98.9,75.5,2360.25,1
28-10-2019,IN,Kolkata,o3,96,0.9,39.8,9.9,1349.71,1
28-10-2019,IN,Kolkata,pm25,88,69,675,157,138874,1
28-10-2019,IN,Kolkata,pressure,96,1010,1015,1012,15.68,1
28-10-2019,IN,Kolkata,wind-speed,96,0,2.7,0.6,5,1
28-10-2019,IN,Kolkata,dew,92,20,23,21.5,7.1,1
28-10-2019,IN,Kolkata,temperature,96,21,30.4,24.1,77.65,1
28-10-2019,IN,Kolkata,so2,70,1.4,38,5.4,414.07,1
28-10-2019,IN,Kolkata,no2,96,6.1,45.3,8.7,955.84,1
29-10-2019,IN,Kolkata,co,95,1.9,29,6.1,277.27,1
29-10-2019,IN,Kolkata,pm10,93,49,570,96,162791,1
29-10-2019,IN,Kolkata,humidity,95,48.4,99,78.5,2527.39,1
29-10-2019,IN,Kolkata,o3,95,0.8,38.2,6.5,1460.43,1
29-10-2019,IN,Kolkata,pm25,94,71,482,169,91743.6,1
29-10-2019,IN,Kolkata,pressure,96,1010.5,1014.5,1012,14.67,1
29-10-2019,IN,Kolkata,wind-speed,95,0,2.6,0.7,4.27,1
29-10-2019,IN,Kolkata,dew,84,19,23,22,11.44,1
29-10-2019,IN,Kolkata,temperature,95,20.1,30.3,24.2,94.43,1
29-10-2019,IN,Kolkata,so2,71,1.3,47.3,6.3,756.26,1
29-10-2019,IN,Kolkata,no2,95,6.7,41.1,13.4,995.94,1
30-10-2019,IN,Kolkata,co,96,1.9,35.9,7.1,477.08,1
30-10-2019,IN,Kolkata,pm10,93,59,826,118,116175,1
30-10-2019,IN,Kolkata,humidity,96,51.1,99,77.2,2485.46,1
30-10-2019,IN,Kolkata,o3,96,0.8,47.9,5.8,1816.43,1
30-10-2019,IN,Kolkata,pm25,93,127,404,183,38575.9,1
30-10-2019,IN,Kolkata,pressure,96,1009,1013,1011,14.8,1
30-10-2019,IN,Kolkata,wind-speed,96,0,2.6,0.4,5.31,1
30-10-2019,IN,Kolkata,dew,66,20,23,22,8.91,1
30-10-2019,IN,Kolkata,temperature,96,20.9,30.6,25,85.22,1
30-10-2019,IN,Kolkata,so2,69,0.1,54.7,7.5,1528.54,1
30-10-2019,IN,Kolkata,no2,96,6.7,59,13.4,1485.65,1
31-10-2019,IN,Kolkata,co,96,1.5,36,9.2,586.12,1
31-10-2019,IN,Kolkata,pm10,93,78,381,134,40792.4,1
31-10-2019,IN,Kolkata,humidity,96,46.6,99,76.3,3156.43,1
31-10-2019,IN,Kolkata,o3,96,0.9,61.2,6,2608.31,1
31-10-2019,IN,Kolkata,pm25,94,97,375,195,28532.3,1
31-10-2019,IN,Kolkata,pressure,96,1009,1013,1010.5,12.49,1
31-10-2019,IN,Kolkata,wind-speed,96,0,2.2,0.4,5.77,1
31-10-2019,IN,Kolkata,dew,90,20.5,22,21.5,2.31,1
31-10-2019,IN,Kolkata,temperature,96,21.2,30.8,24.5,92.51,1
31-10-2019,IN,Kolkata,so2,84,1.2,53.3,4.9,1184.78,1
31-10-2019,IN,Kolkata,no2,95,6.8,59,18.7,1717.83,1
01-11-2019,IN,Kolkata,co,96,2,36.4,9.4,495.64,1
01-11-2019,IN,Kolkata,pm10,89,63,432,139,59124.5,1
01-11-2019,IN,Kolkata,humidity,96,49,99,77.6,2633.18,1
01-11-2019,IN,Kolkata,o3,96,0.9,54,6,2576,1
01-11-2019,IN,Kolkata,pm25,90,157,272,184,7529.03,1
01-11-2019,IN,Kolkata,pressure,96,1008,1013,1010.5,19.22,1
01-11-2019,IN,Kolkata,wind-speed,96,0,3.2,0.5,9.45,1
01-11-2019,IN,Kolkata,dew,78,21,23,22,3.35,1
01-11-2019,IN,Kolkata,temperature,96,21.6,31,25.1,86.75,1
01-11-2019,IN,Kolkata,so2,96,1.2,50.8,4.8,909.81,1
01-11-2019,IN,Kolkata,no2,88,6.4,56.9,23.1,1679.77,1
02-11-2019,IN,Kolkata,co,96,2,30.6,8,277.47,1
02-11-2019,IN,Kolkata,pm10,83,54,287,103,32527.6,1
02-11-2019,IN,Kolkata,humidity,96,44.7,99,74.9,2937.94,1
02-11-2019,IN,Kolkata,o3,96,0.9,40.4,8.5,1464.2,1
02-11-2019,IN,Kolkata,pm25,84,91,235,166,13065,1
02-11-2019,IN,Kolkata,pressure,96,1009,1013,1011,11.98,1
02-11-2019,IN,Kolkata,wind-speed,96,0,3.3,0.6,10.69,1
02-11-2019,IN,Kolkata,dew,80,20,24,22.5,9.06,1
02-11-2019,IN,Kolkata,temperature,96,21.2,31.9,25.5,96.98,1
02-11-2019,IN,Kolkata,so2,96,1.2,40.5,4.8,617.38,1
02-11-2019,IN,Kolkata,no2,88,6.7,48.7,18.8,1309.74,1
03-11-2019,IN,Kolkata,co,96,1.7,21.3,6.3,170.96,1
03-11-2019,IN,Kolkata,pm10,96,39,328,95,21542.4,1
03-11-2019,IN,Kolkata,humidity,96,44.7,98.9,74.7,2912.22,1
03-11-2019,IN,Kolkata,o3,96,0.9,45.4,7.5,1448.69,1
03-11-2019,IN,Kolkata,pm25,96,94,216,157,7363.63,1
03-11-2019,IN,Kolkata,pressure,96,1009,1013,1011,14.79,1
03-11-2019,IN,Kolkata,wind-speed,96,0,2.9,0.5,8.31,1
03-11-2019,IN,Kolkata,dew,82,22,24,22.5,5.4,1
03-11-2019,IN,Kolkata,temperature,96,21.7,31.7,26,87.68,1
03-11-2019,IN,Kolkata,so2,96,1.3,44.8,4.4,1073.74,1
03-11-2019,IN,Kolkata,no2,96,6.7,40.9,12.3,1020.45,1
04-11-2019,IN,Kolkata,co,95,2.2,48.8,8.2,720.3,1
04-11-2019,IN,Kolkata,pm10,93,61,404,107,37797.8,1
04-11-2019,IN,Kolkata,humidity,96,45.2,99,76.6,3043.3,1
04-11-2019,IN,Kolkata,o3,96,0.9,45.3,5.5,1922.38,1
04-11-2019,IN,Kolkata,pm25,93,129,266,166,3893.65,1
04-11-2019,IN,Kolkata,pressure,96,1009,1014,1011,17.88,1
04-11-2019,IN,Kolkata,wind-speed,96,0,4.9,0.5,17.68,1
04-11-2019,IN,Kolkata,dew,92,21.5,23,22.5,2.3,1
04-11-2019,IN,Kolkata,temperature,96,21.6,31.5,25.3,94.86,1
04-11-2019,IN,Kolkata,so2,95,1.2,54.8,3.5,1185.99,1
04-11-2019,IN,Kolkata,no2,91,6.8,72.2,19.2,2137.78,1
05-11-2019,IN,Kolkata,co,85,4.9,49.8,12.8,731.88,1
05-11-2019,IN,Kolkata,pm10,82,98,638,154,136878,1
05-11-2019,IN,Kolkata,humidity,84,43.5,99,81,3282.15,1
05-11-2019,IN,Kolkata,o3,85,0.9,57,6.8,2708.82,1
05-11-2019,IN,Kolkata,pm25,83,168,414,195,28540.7,1
05-11-2019,IN,Kolkata,pressure,96,1007,1012,1010,22,1
05-11-2019,IN,Kolkata,wind-speed,84,0,4.4,0.9,18.28,1
05-11-2019,IN,Kolkata,dew,90,21,23,22,4.59,1
05-11-2019,IN,Kolkata,temperature,84,21.9,31,24.9,84.68,1
05-11-2019,IN,Kolkata,so2,85,1.1,52.2,5.4,1510.13,1
05-11-2019,IN,Kolkata,no2,85,3.7,73.3,18.4,2447.98,1
06-11-2019,IN,Kolkata,co,84,3.2,39,10.5,716.08,1
06-11-2019,IN,Kolkata,pm10,82,91,673,161,218369,1
06-11-2019,IN,Kolkata,humidity,85,37.6,99,61.6,3834.71,1
